State,Year,Quarter,Type,Name,Registered_users
manipur,2022,4,District,bishnupur,42189
manipur,2022,4,District,churachandpur,36722
manipur,2022,4,District,kangpokpi,29563
manipur,2022,4,District,kakching,19797
manipur,2022,4,District,ukhrul,14415
manipur,2022,4,District,tamenglong,12297
manipur,2022,4,District,chandel,9973
manipur,2023,1,District,imphal west,151777
manipur,2023,1,District,imphal east,98499
manipur,2023,1,District,thoubal,46248
manipur,2023,1,District,bishnupur,44031
manipur,2023,1,District,churachandpur,38361
manipur,2023,1,District,kangpokpi,30917
manipur,2023,1,District,kakching,20700
manipur,2023,1,District,ukhrul,15024
manipur,2023,1,District,tamenglong,12843
manipur,2023,1,District,chandel,10406
manipur,2023,2,District,imphal west,157911
manipur,2023,2,District,imphal east,102530
manipur,2023,2,District,thoubal,48169
manipur,2023,2,District,bishnupur,46010
manipur,2023,2,District,churachandpur,40043
manipur,2023,2,District,kangpokpi,32306
manipur,2023,2,District,kakching,21613
manipur,2023,2,District,ukhrul,15758
manipur,2023,2,District,tamenglong,13463
manipur,2023,2,District,chandel,10941
manipur,2023,3,District,imphal west,164350
manipur,2023,3,District,imphal east,106699
manipur,2023,3,District,thoubal,50179
manipur,2023,3,District,bishnupur,47895
manipur,2023,3,District,churachandpur,41799
manipur,2023,3,District,kangpokpi,33690
manipur,2023,3,District,kakching,22516
manipur,2023,3,District,ukhrul,16460
manipur,2023,3,District,tamenglong,14077
manipur,2023,3,District,chandel,11414
manipur,2023,4,District,imphal west,171021
manipur,2023,4,District,imphal east,111164
manipur,2023,4,District,thoubal,52303
manipur,2023,4,District,bishnupur,49929
manipur,2023,4,District,churachandpur,43539
manipur,2023,4,District,kangpokpi,35090
manipur,2023,4,District,kakching,23493
manipur,2023,4,District,ukhrul,17147
manipur,2023,4,District,tamenglong,14662
manipur,2023,4,District,chandel,11910
manipur,2024,1,District,imphal west,178251
manipur,2024,1,District,imphal east,115869
manipur,2024,1,District,thoubal,54656
manipur,2024,1,District,bishnupur,52163
manipur,2024,1,District,churachandpur,45497
manipur,2024,1,District,kangpokpi,36739
manipur,2024,1,District,kakching,24577
manipur,2024,1,District,ukhrul,18087
manipur,2024,1,District,tamenglong,15465
manipur,2024,1,District,chandel,12511
manipur,2024,2,District,imphal west,185769
manipur,2024,2,District,imphal east,120912
manipur,2024,2,District,thoubal,57078
manipur,2024,2,District,bishnupur,54415
manipur,2024,2,District,churachandpur,47436
manipur,2024,2,District,kangpokpi,38209
manipur,2024,2,District,kakching,25649
manipur,2024,2,District,ukhrul,18768
manipur,2024,2,District,tamenglong,16084
manipur,2024,2,District,chandel,13030
manipur,2024,3,District,imphal west,174302
manipur,2024,3,District,imphal east,112126
manipur,2024,3,District,thoubal,87277
manipur,2024,3,District,bishnupur,49525
manipur,2024,3,District,churachandpur,43180
manipur,2024,3,District,kakching,24117
manipur,2024,3,District,kangpokpi,21271
manipur,2024,3,District,senapati,17327
manipur,2024,3,District,ukhrul,16121
manipur,2024,3,District,jiribam,12317
manipur,2024,4,District,imphal west,179836
manipur,2024,4,District,imphal east,115999
manipur,2024,4,District,thoubal,90697
manipur,2024,4,District,bishnupur,51418
manipur,2024,4,District,churachandpur,44624
manipur,2024,4,District,kakching,25022
manipur,2024,4,District,kangpokpi,21913
manipur,2024,4,District,senapati,18032
manipur,2024,4,District,ukhrul,16706
manipur,2024,4,District,jiribam,12779
meghalaya,2018,1,District,east khasi hills,9310
meghalaya,2018,1,District,west garo hills,3671
meghalaya,2018,1,District,ribhoi,1891
meghalaya,2018,1,District,east jaintia hills,1419
meghalaya,2018,1,District,west jaintia hills,736
meghalaya,2018,1,District,south garo hills,343
meghalaya,2018,1,District,south west garo hills,299
meghalaya,2018,1,District,west khasi hills,299
meghalaya,2018,1,District,north garo hills,254
meghalaya,2018,1,District,east garo hills,236
meghalaya,2018,2,District,east khasi hills,12907
meghalaya,2018,2,District,west garo hills,5289
meghalaya,2018,2,District,ribhoi,2869
meghalaya,2018,2,District,east jaintia hills,2051
meghalaya,2018,2,District,west jaintia hills,1023
meghalaya,2018,2,District,south garo hills,530
meghalaya,2018,2,District,south west garo hills,485
meghalaya,2018,2,District,west khasi hills,472
meghalaya,2018,2,District,north garo hills,445
meghalaya,2018,2,District,east garo hills,437
meghalaya,2018,3,District,east khasi hills,17543
meghalaya,2018,3,District,west garo hills,7529
meghalaya,2018,3,District,ribhoi,3889
meghalaya,2018,3,District,east jaintia hills,2886
meghalaya,2018,3,District,west jaintia hills,1465
meghalaya,2018,3,District,south garo hills,821
meghalaya,2018,3,District,south west garo hills,810
meghalaya,2018,3,District,north garo hills,737
meghalaya,2018,3,District,west khasi hills,730
meghalaya,2018,3,District,east garo hills,694
meghalaya,2018,4,District,east khasi hills,22845
meghalaya,2018,4,District,west garo hills,10445
meghalaya,2018,4,District,ribhoi,5207
meghalaya,2018,4,District,east jaintia hills,3735
meghalaya,2018,4,District,west jaintia hills,1861
meghalaya,2018,4,District,south west garo hills,1115
meghalaya,2018,4,District,north garo hills,1092
meghalaya,2018,4,District,east garo hills,1067
meghalaya,2018,4,District,south garo hills,1057
meghalaya,2018,4,District,west khasi hills,957
meghalaya,2019,1,District,east khasi hills,27937
meghalaya,2019,1,District,west garo hills,12932
meghalaya,2019,1,District,ribhoi,6543
meghalaya,2019,1,District,east jaintia hills,4643
meghalaya,2019,1,District,west jaintia hills,2276
meghalaya,2019,1,District,north garo hills,1482
meghalaya,2019,1,District,south west garo hills,1434
meghalaya,2019,1,District,east garo hills,1424
meghalaya,2019,1,District,south garo hills,1296
meghalaya,2019,1,District,west khasi hills,1191
meghalaya,2019,2,District,east khasi hills,33377
meghalaya,2019,2,District,west garo hills,15673
meghalaya,2019,2,District,ribhoi,7894
meghalaya,2019,2,District,east jaintia hills,5580
meghalaya,2019,2,District,west jaintia hills,2846
meghalaya,2019,2,District,north garo hills,1965
meghalaya,2019,2,District,south west garo hills,1902
meghalaya,2019,2,District,east garo hills,1855
meghalaya,2019,2,District,south garo hills,1640
meghalaya,2019,2,District,west khasi hills,1566
meghalaya,2019,3,District,east khasi hills,38761
meghalaya,2019,3,District,west garo hills,18509
meghalaya,2019,3,District,ribhoi,9007
meghalaya,2019,3,District,east jaintia hills,6371
meghalaya,2019,3,District,west jaintia hills,3346
meghalaya,2019,3,District,north garo hills,2403
meghalaya,2019,3,District,east garo hills,2313
meghalaya,2019,3,District,south west garo hills,2306
meghalaya,2019,3,District,south garo hills,2020
meghalaya,2019,3,District,west khasi hills,1838
meghalaya,2019,4,District,east khasi hills,43484
meghalaya,2019,4,District,west garo hills,21300
meghalaya,2019,4,District,ribhoi,10308
meghalaya,2019,4,District,east jaintia hills,7343
meghalaya,2019,4,District,west jaintia hills,3946
meghalaya,2019,4,District,north garo hills,2871
meghalaya,2019,4,District,east garo hills,2788
meghalaya,2019,4,District,south west garo hills,2757
meghalaya,2019,4,District,south garo hills,2434
meghalaya,2019,4,District,west khasi hills,2180
meghalaya,2020,1,District,east khasi hills,49251
meghalaya,2020,1,District,west garo hills,24124
meghalaya,2020,1,District,ribhoi,11689
meghalaya,2020,1,District,east jaintia hills,8368
meghalaya,2020,1,District,west jaintia hills,4530
meghalaya,2020,1,District,north garo hills,3311
meghalaya,2020,1,District,east garo hills,3251
meghalaya,2020,1,District,south west garo hills,3234
meghalaya,2020,1,District,south garo hills,2810
meghalaya,2020,1,District,west khasi hills,2522
meghalaya,2020,2,District,east khasi hills,57322
meghalaya,2020,2,District,west garo hills,29492
meghalaya,2020,2,District,ribhoi,13550
meghalaya,2020,2,District,east jaintia hills,9695
meghalaya,2020,2,District,west jaintia hills,5717
meghalaya,2020,2,District,north garo hills,4318
meghalaya,2020,2,District,south west garo hills,4266
meghalaya,2020,2,District,east garo hills,4132
meghalaya,2020,2,District,south garo hills,3590
meghalaya,2020,2,District,west khasi hills,3195
meghalaya,2020,3,District,east khasi hills,65268
meghalaya,2020,3,District,west garo hills,34201
meghalaya,2020,3,District,ribhoi,15427
meghalaya,2020,3,District,east jaintia hills,11084
meghalaya,2020,3,District,west jaintia hills,6997
meghalaya,2020,3,District,north garo hills,5242
meghalaya,2020,3,District,south west garo hills,5082
meghalaya,2020,3,District,east garo hills,5002
meghalaya,2020,3,District,south garo hills,4370
meghalaya,2020,3,District,west khasi hills,3899
meghalaya,2020,4,District,east khasi hills,72639
meghalaya,2020,4,District,west garo hills,37988
meghalaya,2020,4,District,ribhoi,17198
meghalaya,2020,4,District,east jaintia hills,12337
meghalaya,2020,4,District,west jaintia hills,7968
meghalaya,2020,4,District,north garo hills,5914
meghalaya,2020,4,District,east garo hills,5777
meghalaya,2020,4,District,south west garo hills,5772
meghalaya,2020,4,District,south garo hills,5006
meghalaya,2020,4,District,west khasi hills,4484
meghalaya,2021,1,District,east khasi hills,78429
meghalaya,2021,1,District,west garo hills,40993
meghalaya,2021,1,District,ribhoi,18641
meghalaya,2021,1,District,east jaintia hills,13460
meghalaya,2021,1,District,west jaintia hills,8665
meghalaya,2021,1,District,north garo hills,6392
meghalaya,2021,1,District,south west garo hills,6276
meghalaya,2021,1,District,east garo hills,6237
meghalaya,2021,1,District,south garo hills,5439
meghalaya,2021,1,District,west khasi hills,4858
meghalaya,2021,2,District,east khasi hills,84124
meghalaya,2021,2,District,west garo hills,44151
meghalaya,2021,2,District,ribhoi,20098
meghalaya,2021,2,District,east jaintia hills,14530
meghalaya,2021,2,District,west jaintia hills,9409
meghalaya,2021,2,District,north garo hills,6951
meghalaya,2021,2,District,south west garo hills,6835
meghalaya,2021,2,District,east garo hills,6754
meghalaya,2021,2,District,south garo hills,5922
meghalaya,2021,2,District,west khasi hills,5296
meghalaya,2021,3,District,east khasi hills,90505
meghalaya,2021,3,District,west garo hills,47869
meghalaya,2021,3,District,ribhoi,21875
meghalaya,2021,3,District,east jaintia hills,15847
meghalaya,2021,3,District,west jaintia hills,10337
meghalaya,2021,3,District,north garo hills,7584
meghalaya,2021,3,District,south west garo hills,7531
meghalaya,2021,3,District,east garo hills,7389
meghalaya,2021,3,District,south garo hills,6442
meghalaya,2021,3,District,west khasi hills,5884
meghalaya,2021,4,District,east khasi hills,96942
meghalaya,2021,4,District,west garo hills,51617
meghalaya,2021,4,District,ribhoi,23562
meghalaya,2021,4,District,east jaintia hills,17115
meghalaya,2021,4,District,west jaintia hills,11189
meghalaya,2021,4,District,north garo hills,8212
meghalaya,2021,4,District,south west garo hills,8197
meghalaya,2021,4,District,east garo hills,8015
meghalaya,2021,4,District,south garo hills,7005
meghalaya,2021,4,District,west khasi hills,6428
meghalaya,2022,1,District,east khasi hills,102838
meghalaya,2022,1,District,west garo hills,55028
meghalaya,2022,1,District,ribhoi,25112
meghalaya,2022,1,District,east jaintia hills,18301
meghalaya,2022,1,District,west jaintia hills,11952
meghalaya,2022,1,District,north garo hills,8795
meghalaya,2022,1,District,south west garo hills,8758
meghalaya,2022,1,District,east garo hills,8578
meghalaya,2022,1,District,south garo hills,7508
meghalaya,2022,1,District,west khasi hills,6839
meghalaya,2022,2,District,east khasi hills,108330
meghalaya,2022,2,District,west garo hills,58178
meghalaya,2022,2,District,ribhoi,26541
meghalaya,2022,2,District,east jaintia hills,19314
meghalaya,2022,2,District,west jaintia hills,12593
meghalaya,2022,2,District,north garo hills,9312
meghalaya,2022,2,District,south west garo hills,9266
meghalaya,2022,2,District,east garo hills,9052
meghalaya,2022,2,District,south garo hills,7922
meghalaya,2022,2,District,west khasi hills,7196
meghalaya,2022,3,District,east khasi hills,113816
meghalaya,2022,3,District,west garo hills,61273
meghalaya,2022,3,District,ribhoi,27844
meghalaya,2022,3,District,east jaintia hills,20320
meghalaya,2022,3,District,west jaintia hills,13176
meghalaya,2022,3,District,north garo hills,9773
meghalaya,2022,3,District,south west garo hills,9735
meghalaya,2022,3,District,east garo hills,9484
meghalaya,2022,3,District,south garo hills,8265
meghalaya,2022,3,District,west khasi hills,7493
meghalaya,2022,4,District,east khasi hills,118978
meghalaya,2022,4,District,west garo hills,63792
meghalaya,2022,4,District,ribhoi,29041
meghalaya,2022,4,District,east jaintia hills,21201
meghalaya,2022,4,District,west jaintia hills,13633
meghalaya,2022,4,District,north garo hills,10145
meghalaya,2022,4,District,south west garo hills,10062
meghalaya,2022,4,District,east garo hills,9846
meghalaya,2022,4,District,south garo hills,8553
meghalaya,2022,4,District,west khasi hills,7705
meghalaya,2023,1,District,east khasi hills,124181
meghalaya,2023,1,District,west garo hills,66808
meghalaya,2023,1,District,ribhoi,30369
meghalaya,2023,1,District,east jaintia hills,22122
meghalaya,2023,1,District,west jaintia hills,14218
meghalaya,2023,1,District,north garo hills,10580
meghalaya,2023,1,District,south west garo hills,10504
meghalaya,2023,1,District,east garo hills,10235
meghalaya,2023,1,District,south garo hills,8897
meghalaya,2023,1,District,west khasi hills,7981
meghalaya,2023,2,District,east khasi hills,129260
meghalaya,2023,2,District,west garo hills,69925
meghalaya,2023,2,District,ribhoi,31744
meghalaya,2023,2,District,east jaintia hills,23231
meghalaya,2023,2,District,west jaintia hills,14912
meghalaya,2023,2,District,north garo hills,11135
meghalaya,2023,2,District,south west garo hills,11073
meghalaya,2023,2,District,east garo hills,10727
meghalaya,2023,2,District,south garo hills,9386
meghalaya,2023,2,District,west khasi hills,8423
meghalaya,2023,3,District,east khasi hills,134378
meghalaya,2023,3,District,west garo hills,73025
meghalaya,2023,3,District,ribhoi,33175
meghalaya,2023,3,District,east jaintia hills,24260
meghalaya,2023,3,District,west jaintia hills,15633
meghalaya,2023,3,District,south west garo hills,11626
meghalaya,2023,3,District,north garo hills,11624
meghalaya,2023,3,District,east garo hills,11212
meghalaya,2023,3,District,south garo hills,9809
meghalaya,2023,3,District,west khasi hills,8831
meghalaya,2023,4,District,east khasi hills,139387
meghalaya,2023,4,District,west garo hills,75911
meghalaya,2023,4,District,ribhoi,34488
meghalaya,2023,4,District,east jaintia hills,25185
meghalaya,2023,4,District,west jaintia hills,16280
meghalaya,2023,4,District,south west garo hills,12113
meghalaya,2023,4,District,north garo hills,12086
meghalaya,2023,4,District,east garo hills,11648
meghalaya,2023,4,District,south garo hills,10230
meghalaya,2023,4,District,west khasi hills,9182
meghalaya,2024,1,District,east khasi hills,145281
meghalaya,2024,1,District,west garo hills,79443
meghalaya,2024,1,District,ribhoi,36099
meghalaya,2024,1,District,east jaintia hills,26338
meghalaya,2024,1,District,west jaintia hills,17113
meghalaya,2024,1,District,south west garo hills,12769
meghalaya,2024,1,District,north garo hills,12685
meghalaya,2024,1,District,east garo hills,12249
meghalaya,2024,1,District,south garo hills,10792
meghalaya,2024,1,District,west khasi hills,9685
meghalaya,2024,2,District,east khasi hills,150809
meghalaya,2024,2,District,west garo hills,82499
meghalaya,2024,2,District,ribhoi,37444
meghalaya,2024,2,District,east jaintia hills,27419
meghalaya,2024,2,District,west jaintia hills,17766
meghalaya,2024,2,District,south west garo hills,13255
meghalaya,2024,2,District,north garo hills,13156
meghalaya,2024,2,District,east garo hills,12734
meghalaya,2024,2,District,south garo hills,11161
meghalaya,2024,2,District,west khasi hills,10013
