State,Year,Quarter,Type,Name,Transaction_count,Transaction_amount
manipur,2024,2,District,senapati,125843,267512808.0
manipur,2024,2,District,tengnoupal,118339,306617325.0
manipur,2024,3,District,imphal west,1646879,3329166337.0
manipur,2024,3,District,imphal east,994359,1961097356.0
manipur,2024,3,District,thoubal,745620,1405836150.0
manipur,2024,3,District,bishnupur,473909,940926550.0
manipur,2024,3,District,churachandpur,383840,877446377.0
manipur,2024,3,District,kangpokpi,268314,606920400.0
manipur,2024,3,District,jiribam,230817,388872570.0
manipur,2024,3,District,senapati,203110,420769853.0
manipur,2024,3,District,kakching,191050,377623207.0
manipur,2024,3,District,ukhrul,149368,379493502.0
manipur,2024,4,District,imphal west,1625296,3463477932.0
manipur,2024,4,District,imphal east,966637,1956254749.0
manipur,2024,4,District,thoubal,688052,1349542020.0
manipur,2024,4,District,bishnupur,515683,990434498.0
manipur,2024,4,District,churachandpur,354635,828380422.0
manipur,2024,4,District,kangpokpi,287443,671753012.0
manipur,2024,4,District,jiribam,265628,470621340.0
manipur,2024,4,District,senapati,239325,499464295.0
manipur,2024,4,District,kakching,184973,391001965.0
manipur,2024,4,District,ukhrul,160974,397290639.0
meghalaya,2018,1,District,east khasi hills,23283,31807959.175373342
meghalaya,2018,1,District,west garo hills,7660,9199200.848858135
meghalaya,2018,1,District,ribhoi,6029,8736566.953918608
meghalaya,2018,1,District,east jaintia hills,4896,8299361.376028441
meghalaya,2018,1,District,west jaintia hills,3131,2812937.948004551
meghalaya,2018,1,District,west khasi hills,1079,1647761.3372907462
meghalaya,2018,1,District,north garo hills,922,652554.6654640209
meghalaya,2018,1,District,south west garo hills,798,1015597.2351604333
meghalaya,2018,1,District,east garo hills,749,781579.3759249721
meghalaya,2018,1,District,south garo hills,705,807410.0407250253
meghalaya,2018,2,District,east khasi hills,33966,61180700.47972991
meghalaya,2018,2,District,west garo hills,10651,19685429.154264543
meghalaya,2018,2,District,ribhoi,8761,14181827.919832248
meghalaya,2018,2,District,east jaintia hills,6004,13059945.843045246
meghalaya,2018,2,District,west jaintia hills,2232,2312980.3326936862
meghalaya,2018,2,District,south west garo hills,1767,1724404.6747075585
meghalaya,2018,2,District,north garo hills,1403,1278347.188045342
meghalaya,2018,2,District,south garo hills,1103,1553253.9322072896
meghalaya,2018,2,District,east garo hills,832,1032161.1690227182
meghalaya,2018,2,District,west khasi hills,742,684129.9552836155
meghalaya,2018,3,District,east khasi hills,54015,111173160.26256448
meghalaya,2018,3,District,west garo hills,17911,31488596.43937725
meghalaya,2018,3,District,ribhoi,13023,26072883.301655468
meghalaya,2018,3,District,east jaintia hills,11397,22683448.874125846
meghalaya,2018,3,District,west jaintia hills,3240,4571330.11958733
meghalaya,2018,3,District,south west garo hills,2740,4294444.4478258435
meghalaya,2018,3,District,north garo hills,2271,1976480.205681387
meghalaya,2018,3,District,south garo hills,2110,2467349.2565310476
meghalaya,2018,3,District,east garo hills,1323,1963470.7809556075
meghalaya,2018,3,District,west khasi hills,1228,2146208.196912882
meghalaya,2018,4,District,east khasi hills,70386,167808906.77955163
meghalaya,2018,4,District,west garo hills,29000,52674487.37349704
meghalaya,2018,4,District,east jaintia hills,20614,37885027.674247645
meghalaya,2018,4,District,ribhoi,18294,42066652.87282289
meghalaya,2018,4,District,west jaintia hills,4693,7562803.76113517
meghalaya,2018,4,District,north garo hills,4011,4590211.2600644585
meghalaya,2018,4,District,south west garo hills,3950,4531236.407859931
meghalaya,2018,4,District,south garo hills,3037,6001319.09688588
meghalaya,2018,4,District,west khasi hills,2821,5962239.029920495
meghalaya,2018,4,District,east garo hills,2808,5832920.483690145
meghalaya,2019,1,District,east khasi hills,101662,201352082.70276013
meghalaya,2019,1,District,west garo hills,30087,58548564.168713726
meghalaya,2019,1,District,ribhoi,27304,55813436.16699862
meghalaya,2019,1,District,east jaintia hills,25054,46007520.563187
meghalaya,2019,1,District,west jaintia hills,5411,7594602.551824972
meghalaya,2019,1,District,south west garo hills,3819,4558241.545395774
meghalaya,2019,1,District,north garo hills,3816,4016398.1062618718
meghalaya,2019,1,District,west khasi hills,3646,5045464.405482588
meghalaya,2019,1,District,east garo hills,3529,6495149.290021526
meghalaya,2019,1,District,south garo hills,3146,7486873.33081286
meghalaya,2019,2,District,east khasi hills,126665,274701980.60370815
meghalaya,2019,2,District,west garo hills,32077,70701852.43602182
meghalaya,2019,2,District,ribhoi,27488,61625177.51082603
meghalaya,2019,2,District,east jaintia hills,21325,43624217.35616365
meghalaya,2019,2,District,west jaintia hills,5226,9713762.898637522
meghalaya,2019,2,District,south west garo hills,4563,6981663.150095232
meghalaya,2019,2,District,east garo hills,3926,6785815.738085165
meghalaya,2019,2,District,north garo hills,3804,4329558.19180281
meghalaya,2019,2,District,south garo hills,3048,7076537.051932728
meghalaya,2019,2,District,west khasi hills,3012,4711717.239687435
meghalaya,2019,3,District,east khasi hills,156970,344129503.4634751
meghalaya,2019,3,District,west garo hills,45652,90390851.3262687
meghalaya,2019,3,District,ribhoi,36292,73979318.03570686
meghalaya,2019,3,District,east jaintia hills,28604,50090916.58164
meghalaya,2019,3,District,west jaintia hills,8947,11292434.23987686
meghalaya,2019,3,District,south west garo hills,6405,9676872.049848383
meghalaya,2019,3,District,north garo hills,6329,7479871.090316384
meghalaya,2019,3,District,east garo hills,5970,8134689.123280492
meghalaya,2019,3,District,south garo hills,4768,7846736.258536675
meghalaya,2019,3,District,west khasi hills,4604,6779362.1133165285
meghalaya,2019,4,District,east khasi hills,189936,413649820.0310261
meghalaya,2019,4,District,west garo hills,51137,104063298.1853754
meghalaya,2019,4,District,ribhoi,42953,90622918.2855494
meghalaya,2019,4,District,east jaintia hills,31575,61615652.49744396
meghalaya,2019,4,District,west jaintia hills,11750,16126169.373071242
meghalaya,2019,4,District,north garo hills,8449,11018090.113242699
meghalaya,2019,4,District,east garo hills,7811,11523924.1048165
meghalaya,2019,4,District,south west garo hills,7301,11722163.47943544
meghalaya,2019,4,District,south garo hills,7020,9901296.404344358
meghalaya,2019,4,District,west khasi hills,5296,8007467.1825601505
meghalaya,2020,1,District,east khasi hills,280817,712010339.1765578
meghalaya,2020,1,District,west garo hills,65263,130098803.74893945
meghalaya,2020,1,District,ribhoi,51789,109400759.46669218
meghalaya,2020,1,District,east jaintia hills,36855,76021760.04400355
meghalaya,2020,1,District,west jaintia hills,15784,22057088.945124794
meghalaya,2020,1,District,south west garo hills,10582,14322530.890240096
meghalaya,2020,1,District,south garo hills,10483,11902327.507517826
meghalaya,2020,1,District,east garo hills,10003,15050504.879497696
meghalaya,2020,1,District,north garo hills,9622,11664668.291425837
meghalaya,2020,1,District,west khasi hills,7569,12185453.500704024
meghalaya,2020,2,District,east khasi hills,294655,669450297.8938913
meghalaya,2020,2,District,west garo hills,107355,178844205.74639174
meghalaya,2020,2,District,ribhoi,60451,108416383.1511733
meghalaya,2020,2,District,east jaintia hills,50077,79110098.89726548
meghalaya,2020,2,District,west jaintia hills,26041,22356066.44251103
meghalaya,2020,2,District,south west garo hills,20761,21835410.253734995
meghalaya,2020,2,District,east garo hills,19865,19379120.258930385
meghalaya,2020,2,District,north garo hills,19393,16949021.845094834
meghalaya,2020,2,District,south garo hills,15934,18498464.712551527
meghalaya,2020,2,District,west khasi hills,14911,13551099.230221383
meghalaya,2020,3,District,east khasi hills,239307,571789473.606595
meghalaya,2020,3,District,west garo hills,117550,249575864.65120554
meghalaya,2020,3,District,ribhoi,64590,138771339.65408337
meghalaya,2020,3,District,east jaintia hills,52534,99669877.91499352
meghalaya,2020,3,District,west jaintia hills,28622,39860361.23642549
meghalaya,2020,3,District,south west garo hills,19536,31848167.460986283
meghalaya,2020,3,District,east garo hills,19353,30405909.14616639
meghalaya,2020,3,District,north garo hills,17943,23618250.656932067
meghalaya,2020,3,District,south garo hills,17171,23368652.17951659
meghalaya,2020,3,District,west khasi hills,15031,19820539.50357129
meghalaya,2020,4,District,east khasi hills,298622,777719090.1611657
meghalaya,2020,4,District,west garo hills,149536,362364387.96744514
meghalaya,2020,4,District,ribhoi,90879,223682008.03015277
meghalaya,2020,4,District,east jaintia hills,65059,162952261.01543325
meghalaya,2020,4,District,west jaintia hills,32267,55102701.174963415
meghalaya,2020,4,District,south west garo hills,24078,49584665.87626746
meghalaya,2020,4,District,east garo hills,23262,41847990.16447668
meghalaya,2020,4,District,south garo hills,22487,34586748.626706876
meghalaya,2020,4,District,north garo hills,22048,36801863.778283074
meghalaya,2020,4,District,west khasi hills,18440,41431802.48173465
meghalaya,2021,1,District,east khasi hills,322156,915771307.2291536
meghalaya,2021,1,District,west garo hills,133362,370492803.5429464
meghalaya,2021,1,District,ribhoi,98957,266571316.12978175
meghalaya,2021,1,District,east jaintia hills,70732,205454314.79640436
meghalaya,2021,1,District,west jaintia hills,24312,53826602.11269104
meghalaya,2021,1,District,south garo hills,19054,44351833.9562286
meghalaya,2021,1,District,north garo hills,18850,37908696.16305937
meghalaya,2021,1,District,south west garo hills,18591,41861206.69737828
meghalaya,2021,1,District,east garo hills,18473,40212217.23708049
meghalaya,2021,1,District,west khasi hills,16947,60183253.84696514
meghalaya,2021,2,District,east khasi hills,386773,994348113.9313933
meghalaya,2021,2,District,west garo hills,174186,437555569.8453884
meghalaya,2021,2,District,ribhoi,111231,265892507.53668693
meghalaya,2021,2,District,east jaintia hills,87223,205906820.910982
meghalaya,2021,2,District,west jaintia hills,30529,53732989.3560653
meghalaya,2021,2,District,north garo hills,25028,37984069.23193222
meghalaya,2021,2,District,south west garo hills,24491,47526700.898553595
meghalaya,2021,2,District,east garo hills,24431,42603145.83447135
meghalaya,2021,2,District,south garo hills,21894,48819031.95729189
meghalaya,2021,2,District,west khasi hills,16590,41326043.50138934
meghalaya,2021,3,District,east khasi hills,475308,1267820067.2649465
meghalaya,2021,3,District,west garo hills,207635,550868915.1603696
meghalaya,2021,3,District,ribhoi,135524,337135306.83131677
meghalaya,2021,3,District,east jaintia hills,103142,254116660.02417076
meghalaya,2021,3,District,west jaintia hills,37590,71888903.26179792
meghalaya,2021,3,District,north garo hills,30790,56346103.94114269
meghalaya,2021,3,District,east garo hills,29654,54695590.9177565
meghalaya,2021,3,District,south west garo hills,28662,59140851.35546416
meghalaya,2021,3,District,south garo hills,23378,50417337.278425165
meghalaya,2021,3,District,west khasi hills,17524,45708478.00363463
meghalaya,2021,4,District,east khasi hills,602012,1647841435.7937279
meghalaya,2021,4,District,west garo hills,261543,746098768.1324025
meghalaya,2021,4,District,ribhoi,210094,495239611.1245396
meghalaya,2021,4,District,east jaintia hills,140522,371541323.51234245
meghalaya,2021,4,District,west jaintia hills,43460,98276171.06270258
meghalaya,2021,4,District,north garo hills,38565,88113799.75521982
meghalaya,2021,4,District,east garo hills,37744,79675265.12123142
meghalaya,2021,4,District,south west garo hills,35153,76249072.06112294
meghalaya,2021,4,District,west khasi hills,29960,108595108.91303806
meghalaya,2021,4,District,south garo hills,28989,89662812.04398018
meghalaya,2022,1,District,east khasi hills,653082,1762837936.3129022
meghalaya,2022,1,District,west garo hills,325791,991586557.2279948
meghalaya,2022,1,District,ribhoi,257923,624403404.8028624
meghalaya,2022,1,District,east jaintia hills,169484,496156278.4387266
meghalaya,2022,1,District,west jaintia hills,49196,126597671.42735201
meghalaya,2022,1,District,south garo hills,43827,166412749.63292432
meghalaya,2022,1,District,east garo hills,42878,97659034.30770612
meghalaya,2022,1,District,north garo hills,42030,87894203.47088854
meghalaya,2022,1,District,south west garo hills,39644,98249285.49958463
meghalaya,2022,1,District,west khasi hills,36687,148090837.06952718
meghalaya,2022,2,District,east khasi hills,853333,2156500112.108344
meghalaya,2022,2,District,west garo hills,392151,1150602954.6389537
meghalaya,2022,2,District,ribhoi,337102,755786725.0698187
meghalaya,2022,2,District,east jaintia hills,193196,502640751.7922025
meghalaya,2022,2,District,west jaintia hills,56272,152394109.72808385
meghalaya,2022,2,District,east garo hills,46150,106793207.79406631
meghalaya,2022,2,District,north garo hills,44965,92496675.79074751
meghalaya,2022,2,District,south west garo hills,43006,118240788.93575428
meghalaya,2022,2,District,south garo hills,33680,92292848.0663783
meghalaya,2022,2,District,west khasi hills,31223,103764884.88347426
meghalaya,2022,3,District,east khasi hills,2924522,6137770373.209273
meghalaya,2022,3,District,west garo hills,508052,1283479556.413095
meghalaya,2022,3,District,ribhoi,400075,825278960.5336027
meghalaya,2022,3,District,east jaintia hills,241204,633317484.0750391
meghalaya,2022,3,District,west jaintia hills,62798,171112837.01348788
meghalaya,2022,3,District,south west garo hills,48898,121831916.04534972
meghalaya,2022,3,District,north garo hills,48727,107884419.55644782
meghalaya,2022,3,District,east garo hills,47047,99390252.25463584
meghalaya,2022,3,District,south garo hills,35206,88310719.84102406
meghalaya,2022,3,District,west khasi hills,29296,87822016.1025165
meghalaya,2022,4,District,east khasi hills,2285868,4886013367.030625
meghalaya,2022,4,District,west garo hills,612945,1565478827.2720149
meghalaya,2022,4,District,ribhoi,416100,855262410.3336375
meghalaya,2022,4,District,east jaintia hills,252554,698736182.2686267
meghalaya,2022,4,District,west jaintia hills,81501,229129661.89603108
meghalaya,2022,4,District,east garo hills,59445,143293321.81485856
meghalaya,2022,4,District,south west garo hills,59231,150334364.85984024
meghalaya,2022,4,District,north garo hills,59149,130072498.39208946
meghalaya,2022,4,District,south garo hills,47478,134393051.37739396
meghalaya,2022,4,District,west khasi hills,41404,141954215.09290665
meghalaya,2023,1,District,east khasi hills,1220563,2680323809.0
meghalaya,2023,1,District,west garo hills,1041221,2765563809.0
